Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ46,OUT049,1737.5848583143018
FDG58,OUT027,4094.984086883788
FDK33,OUT017,3686.4644239268227
NCD07,OUT045,1907.698132853199
NCX29,OUT027,4040.718892934427
NCT42,OUT013,2424.16224293757
DRN59,OUT035,751.967377089168
FDI44,OUT035,1278.0543543914616
FDA45,OUT049,2840.230792870941
FDP31,OUT045,1050.4610768933787
FDY01,OUT046,1947.7634517774925
FDT09,OUT018,2027.8936825908113
DRH03,OUT027,2820.468533119148
FDA36,OUT018,3024.617007334728
NCF31,OUT017,2478.765872519446
FDG14,OUT049,2476.7243108318285
FDG28,OUT027,5855.803603603336
FDU14,OUT049,4084.372936755386
FDY47,OUT019,284.85001103641895
FDI56,OUT049,1374.9153735586078
DRD01,OUT013,1030.6338660782635
FDM22,OUT046,963.8073069707624
FDH33,OUT013,713.2695081116171
DRZ24,OUT013,1935.9529998097275
NCQ38,OUT046,1650.4193671803523
FDO16,OUT027,2379.2398537146123
FDU07,OUT027,4065.1281558145533
NCB07,OUT013,2982.5037831667228
FDU48,OUT045,2022.0033782910964
NCM43,OUT045,2658.05791182618
FDR31,OUT010,365.32004567623034
DRK49,OUT018,611.9522617292191
NCI30,OUT010,573.4642344329343
DRD60,OUT017,3036.0724186573993
NCG19,OUT046,3791.5183600167243
FDH12,OUT035,1649.1988082140795
FDM32,OUT035,1437.9149822441045
FDM27,OUT035,2558.54360562635
NCU53,OUT027,4252.807150921234
NCQ18,OUT046,1562.19874909385
FDS10,OUT013,2913.261440623601
FDB33,OUT027,4180.961142592948
FDI12,OUT013,1420.9513365266894
NCW42,OUT013,3641.4160405241264
NCC06,OUT018,2012.92208522905
FDW02,OUT017,2014.55799779048
NCD43,OUT017,1650.7688768979751
FDM57,OUT018,1343.4433684464018
FDA58,OUT017,3864.3708317808064
FDK56,OUT046,3138.434343268118
FDP52,OUT045,3866.602722659579
FDW20,OUT018,2003.0638141739482
FDS52,OUT049,1609.521325113809
NCT29,OUT018,1936.5516377271597
NCL54,OUT013,2864.4846408209287
FDC05,OUT045,3065.9520929762343
FDF34,OUT035,3074.2200971766697
FDP03,OUT027,2973.9259588795744
FDD32,OUT010,193.12897964656247
FDZ10,OUT045,2021.6706532613614
FDZ40,OUT035,872.413697465445
FDD51,OUT018,622.6473520480158
NCY30,OUT019,427.37136199078094
FDP58,OUT017,3707.180903646423
FDV49,OUT017,4204.65966682499
FDY24,OUT019,130.5484683642907
NCO55,OUT017,1653.3489076712478
FDR13,OUT017,1923.6362241398588
FDS51,OUT017,989.700066835005
FDP26,OUT045,1647.6349334370839
NCB54,OUT027,2986.1409326313583
FDF32,OUT017,3051.4003713793586
FDN31,OUT018,3027.185707409104
DRM48,OUT017,593.781619206131
FDN20,OUT049,2769.9353203243827
DRL01,OUT046,3767.4260041807656
FDV56,OUT049,1648.0731526907903
DRH13,OUT027,2890.5634195911657
FDA03,OUT017,2514.2568854764613
FDF47,OUT027,5853.3042393239175
FDX32,OUT046,2520.884786615719
FDX57,OUT049,1526.4367655947349
NCA30,OUT045,2999.905976820604
FDO49,OUT013,821.8502991277776
FDL04,OUT019,249.42910380400102
DRM48,OUT035,599.04094315389
FDR16,OUT013,3573.105276530013
NCC19,OUT018,3034.6176160162413
NCE42,OUT045,3972.109940220346
FDY24,OUT017,874.244639178681
FDH19,OUT049,2841.791076831435
FDJ46,OUT013,2841.2695181802396
FDN45,OUT010,571.3748292783745
FDY08,OUT035,2024.0670382924568
FDZ37,OUT035,1363.2822517793174
NCT30,OUT045,760.7890501521865
DRY23,OUT018,615.3881690520842
NCZ30,OUT018,1991.1851622001698
FDC44,OUT018,1859.0699083492511
FDB45,OUT035,1648.6952569482673
FDY04,OUT013,2564.212224416534
FDM27,OUT046,2586.648032168755
FDZ43,OUT017,3929.233284930791
FDT39,OUT019,368.2768241117902
NCC06,OUT019,280.2875754482182
FDL15,OUT027,4094.984086883788
FDL57,OUT017,4113.860734447399
FDU08,OUT046,1551.277066648254
FDK40,OUT017,4212.261992056541
FDQ12,OUT010,569.5321210107787
FDS48,OUT017,2511.3416395489
FDP09,OUT045,3682.162767675592
FDW21,OUT049,1553.3228034818258
FDY25,OUT035,3061.141308626418
DRE13,OUT017,1358.7208358580897
FDV43,OUT019,130.5484683642907
FDD22,OUT045,1738.179889030293
FDM46,OUT019,234.51460127691175
NCO30,OUT010,476.68463414359104
FDM25,OUT046,2862.706152869487
NCN41,OUT049,2036.5037307774808
FDU24,OUT045,1450.8420401337112
FDZ50,OUT046,3142.6803146415546
FDP45,OUT013,4009.98776185095
NCM54,OUT045,2013.1863401539445
FDW10,OUT019,420.1508825449227
FDP20,OUT017,2020.769491795787
FDK32,OUT046,2518.7124911007204
FDN52,OUT049,1362.92092429144
FDM58,OUT045,1722.9186364575194
FDZ46,OUT027,2926.4508953433074
NCA18,OUT018,1864.9865093087053
FDD35,OUT046,2080.8557147628603
NCK31,OUT035,758.6613339844105
FDI40,OUT027,2860.3866847031886
FDT50,OUT019,238.81607930649992
NCT06,OUT046,2623.325598093
FDT31,OUT035,3007.6603729153826
FDT45,OUT049,871.0047929798627
FDT13,OUT045,3101.259439035998
FDO50,OUT045,1382.318772949682
NCU18,OUT010,278.538374688062
NCR54,OUT049,3080.6583143618946
NCO18,OUT018,2825.5400241989487
FDU09,OUT045,877.1680348045254
FDT13,OUT018,3024.1411561874975
FDE09,OUT046,1756.5693978332504
NCK53,OUT019,248.8726992690947
FDG45,OUT049,3594.6071475238323
DRH15,OUT035,669.1081050614474
FDO21,OUT019,571.7205722492131
FDD14,OUT027,5111.923127753849
FDC09,OUT046,1650.8488591134148
FDH45,OUT027,1014.2403925942589
FDV32,OUT046,1121.753743414565
FDG12,OUT035,1981.6856280604059
FDS32,OUT013,2063.6645740953772
NCL55,OUT018,3786.0143368302383
DRE01,OUT035,3866.006190649998
DRE15,OUT049,1275.4642596649685
NCL42,OUT045,3959.355010116127
FDP31,OUT013,1216.227899459015
FDN33,OUT018,1438.4761835241254
FDZ59,OUT046,2566.953347304686
FDE45,OUT010,424.6054512777282
FDJ07,OUT013,1979.683227709847
FDQ45,OUT018,3037.4839065602782
FDM33,OUT027,5853.3042393239175
FDO15,OUT010,152.32605002824923
FDM46,OUT013,1470.7866698867597
FDR03,OUT045,3459.4878449712546
FDY49,OUT018,2635.2993261410115
FDQ60,OUT045,1930.9774112949738
FDW10,OUT049,2841.723420657982
FDO51,OUT049,676.8300412853004
FDJ40,OUT018,1638.3324781080464
FDS20,OUT018,3056.7276469687345
FDU45,OUT013,1797.9122938986304
FDV02,OUT035,2778.7499204612473
FDN09,OUT046,3977.2572145501344
NCM55,OUT027,5119.000297775129
FDN23,OUT018,2382.210431054133
FDY31,OUT010,366.8388913629434
FDW03,OUT010,241.1185539327997
FDD14,OUT046,3049.910888485903
FDV23,OUT017,2001.5811002714552
DRI03,OUT045,2859.367046226615
FDN13,OUT035,1561.5987696946565
FDF45,OUT027,1328.0290454992603
FDU46,OUT035,1364.2774551390512
FDB57,OUT049,3707.582830316948
FDV12,OUT049,1557.0933832967319
FDQ58,OUT013,2420.819777324347
NCA18,OUT017,1906.4628596404755
FDH52,OUT049,988.3780559417146
FDM24,OUT018,2383.7939004039363
NCP43,OUT027,4851.868199350892
NCO18,OUT019,425.16381916395164
FDM32,OUT017,1390.8126443746405
NCL07,OUT017,599.2624586846259
FDK03,OUT013,4014.949499631486
FDP59,OUT017,1649.9050256333012
FDQ24,OUT049,4046.9974129983316
FDQ16,OUT018,1636.1543810836647
FDU44,OUT013,2543.8939893030188
FDH28,OUT010,130.5484683642907
FDV28,OUT019,130.5484683642907
FDM22,OUT045,870.7781104582161
FDR56,OUT046,3090.704508127751
FDV39,OUT049,3087.7221713982576
FDU37,OUT019,173.04890174684795
FDQ11,OUT010,572.0763318081067
FDX02,OUT045,3784.609053354021
NCS42,OUT018,1435.968565531611
FDY57,OUT027,2820.9620228375634
FDB21,OUT049,3839.732174684128
FDE28,OUT017,3843.0835169105703
FDQ55,OUT017,1942.6577357421597
FDA48,OUT049,3653.952516178149
FDZ19,OUT045,2848.0824264995645
NCC43,OUT045,3962.3584444635353
NCV18,OUT046,1353.7960596575515
NCA42,OUT018,2471.3649079171605
FDY45,OUT046,4165.401094275278
NCC30,OUT045,2948.3850758229605
FDM57,OUT013,1418.2458132037464
FDL09,OUT010,384.0624372303211
FDB09,OUT027,2973.9259588795744
FDT44,OUT035,1936.2768664080984
NCT06,OUT027,4250.214245469526
FDX26,OUT049,3127.854670710568
FDK32,OUT013,2478.723993312445
DRA12,OUT046,2130.7743589805345
FDO46,OUT010,493.78356929924837
FDE52,OUT013,1417.6540397227184
NCH42,OUT045,3833.931493685221
FDV08,OUT035,621.3191275265661
FDB47,OUT018,3386.7156003168593
FDC28,OUT010,260.06143617962016
FDD22,OUT046,1935.7027792272388
FDS07,OUT027,2928.201110522913
DRI13,OUT045,3708.7641165883374
FDG32,OUT018,3439.888054651908
FDU14,OUT017,4110.668123589588
FDD28,OUT019,130.98732744503133
NCP41,OUT017,1661.4151217966146
FDS08,OUT049,2861.545282430508
FDX47,OUT045,2543.5130143142565
FDC53,OUT019,247.0935567883206
FDQ19,OUT035,4014.0646319458165
FDL14,OUT045,2493.3575883085923
FDM33,OUT019,571.0190697194809
FDA51,OUT045,1896.091181934735
FDZ27,OUT018,762.2438265019781
FDT04,OUT046,656.3935178349308
DRC13,OUT049,2056.114573413018
FDR16,OUT027,5853.3042393239175
FDQ03,OUT027,5853.3042393239175
FDE38,OUT035,2703.096934907047
DRH23,OUT027,1279.7827859956071
FDT11,OUT019,495.061416500906
FDD09,OUT035,3018.0722368631145
FDR40,OUT045,1334.909783565545
FDX07,OUT017,3036.495056981323
FDR07,OUT035,1536.0641970135975
FDA51,OUT017,1898.3131919600396
FDT59,OUT019,570.466602011504
FDF20,OUT017,3066.496098318916
FDR13,OUT045,1917.5052168101336
FDY26,OUT049,3644.149321560783
FDW04,OUT017,2018.5232351092566
FDK52,OUT017,3819.314349912882
FDN60,OUT049,2560.749740228612
FDM09,OUT019,406.9473890942778
FDP46,OUT049,1358.987707958614
FDB50,OUT019,172.14965570219974
NCQ29,OUT049,4015.8346582251033
FDP16,OUT027,5855.803603603336
FDX33,OUT018,2482.972405450693
FDP07,OUT010,509.7274439459284
FDN22,OUT046,3972.5759828028663
FDF39,OUT049,4134.011404319774
FDS21,OUT017,961.6274553527495
NCM42,OUT013,1653.6898906766075
FDK50,OUT019,379.68592853246
DRF13,OUT027,4063.438191245251
FDH35,OUT018,2506.4818628259036
FDP60,OUT018,1543.4065949132369
DRJ49,OUT027,2986.1409326313583
NCT42,OUT019,365.8385265292514
FDE38,OUT049,2673.5536720611567
FDI04,OUT049,3096.982115704138
NCH54,OUT045,2588.327336562186
FDT56,OUT049,923.234906513165
DRD15,OUT018,3521.95475553195
FDV58,OUT013,3016.813953009805
FDP21,OUT049,3128.168531895011
FDH05,OUT013,3682.7781843446974
FDR10,OUT027,4232.6024226561485
NCP06,OUT045,2525.900311623151
FDF33,OUT049,1645.395120360219
DRK37,OUT013,3103.539387032902
DRH49,OUT045,1330.4991727720214
FDT58,OUT013,2641.825046767279
FDD41,OUT018,1631.5149092211282
FDP40,OUT018,1689.8641749263436
FDM51,OUT027,2863.1108621818667
FDO45,OUT010,198.49125797527188
FDW33,OUT010,241.0459325236349
FDY24,OUT045,875.8662235153262
FDB10,OUT010,569.8089059768433
FDM40,OUT035,2065.482411106776
NCI06,OUT017,3039.7113537220707
FDW12,OUT019,341.11347785081847
FDX48,OUT027,4099.913743485678
NCW05,OUT027,2885.715034902834
FDX27,OUT017,1515.1696591842174
DRM37,OUT045,3076.592289822655
FDA38,OUT045,3932.2940471352626
FDR36,OUT046,654.3307312741786
FDZ45,OUT046,3108.994425587538
FDG05,OUT017,2543.6021118362614
FDK28,OUT013,4174.037812192865
FDV47,OUT045,1354.0704612696545
FDN21,OUT045,2595.423314334782
FDP20,OUT027,2981.109515281363
FDI35,OUT045,3102.0493050243513
DRY23,OUT013,716.8221605243531
FDA56,OUT017,2031.0004203919814
FDB09,OUT013,2003.6592391082772
NCO26,OUT027,2931.461149308662
FDQ49,OUT018,2451.6423073675687
FDI52,OUT027,2972.240147792211
FDZ44,OUT027,2931.461149308662
FDZ09,OUT018,2516.6663515143246
FDY03,OUT049,1930.1573121815238
NCG42,OUT017,2039.3218929065504
DRI13,OUT027,5855.803603603336
FDQ32,OUT013,2027.5841098210317
FDW16,OUT035,1384.4111571997933
FDU27,OUT046,783.1935837281623
FDR28,OUT010,381.11621174942036
FDQ49,OUT010,377.5438425552999
FDS37,OUT046,1960.8541895926794
FDW26,OUT018,3420.711604408324
FDX12,OUT018,3692.3733776950185
NCP06,OUT013,2467.007768164284
FDW45,OUT010,366.0643855196219
NCN30,OUT049,1493.8112941981176
FDN24,OUT049,873.3817307525977
NCL41,OUT027,998.7177278953457
FDR02,OUT019,260.4054872093536
FDD09,OUT010,447.0700408870947
FDS33,OUT010,199.11983735937127
FDU22,OUT045,1978.9952456333392
FDI53,OUT013,2523.139293898911
DRH01,OUT049,2852.1877062183007
FDX32,OUT013,2100.083562982021
NCP30,OUT018,609.9648327240608
FDB60,OUT045,3052.6333408448736
FDB14,OUT049,1442.3887986413513
NCP02,OUT035,873.0004369182105
FDJ10,OUT017,2026.7639898012471
FDG34,OUT046,1726.1264145457317
NCB18,OUT017,1363.0740722435958
FDM16,OUT049,1136.1232984075157
FDW25,OUT018,1346.5174408650885
FDB35,OUT010,222.7842199178005
DRN11,OUT013,2120.888383610138
FDF41,OUT019,569.7617603197001
FDH16,OUT045,1367.5587636246025
NCQ50,OUT018,3435.376756590555
DRH23,OUT018,903.2898279862483
DRJ37,OUT013,2426.797516468083
DRJ24,OUT027,5111.923127753849
FDY16,OUT035,3054.01745633844
FDQ27,OUT045,1651.7465689110743
FDZ33,OUT045,2488.3751955372313
FDF29,OUT045,2069.19788220141
FDA08,OUT049,2584.5099541534914
FDG31,OUT046,1116.095145671488
FDE34,OUT019,465.70453469339344
NCR30,OUT027,1477.0665740429865
FDV33,OUT035,4156.306028670983
DRZ24,OUT018,1939.0595093155341
NCL54,OUT035,2867.7501846411405
FDR12,OUT049,2885.1640542837426
NCC54,OUT046,3799.1576647255947
DRN59,OUT013,815.1893598956136
FDX50,OUT019,261.5999417157118
FDV31,OUT027,4782.186265519479
NCA29,OUT027,4411.25126842094
FDW60,OUT049,2921.286118681539
FDX08,OUT017,3108.0001020476975
DRD49,OUT013,3746.8561987314474
FDD33,OUT046,3788.1665534899616
FDW35,OUT013,712.5359285310983
FDJ36,OUT017,1651.2864315095374
FDV51,OUT035,2691.812677880489
FDW36,OUT046,1651.7567551785417
FDH35,OUT046,2592.3880208771725
NCS30,OUT027,2991.228109497575
FDN49,OUT017,604.7166789994575
FDL08,OUT018,3693.357105608525
FDI09,OUT013,3830.70877190261
FDP19,OUT018,1981.018137197019
FDU21,OUT010,130.5484683642907
NCP41,OUT045,1653.3666610423004
FDY10,OUT013,1821.4274622578496
FDP12,OUT018,590.7576358212204
NCN26,OUT049,1962.2392075737357
FDK44,OUT013,2839.692769641151
FDC28,OUT049,1652.6078825961006
FDJ41,OUT027,5855.803603603336
NCT29,OUT035,1993.8560241186783
NCH42,OUT019,571.8748792000883
FDU60,OUT018,2598.176411912194
FDS02,OUT045,3089.6126762823937
FDC51,OUT046,2080.8407330566315
FDU03,OUT013,3045.0624521992077
FDX39,OUT045,3704.7671024450365
NCY05,OUT010,130.5484683642907
NCL06,OUT027,5853.3042393239175
FDD32,OUT035,1281.5067880218862
NCN41,OUT045,1994.105105158084
NCX53,OUT049,2150.724605660297
FDU57,OUT019,367.38248108849064
FDQ23,OUT046,1649.176724405269
FDQ52,OUT045,4003.232687185339
FDC14,OUT045,624.9401946612955
FDY09,OUT035,2910.8447369604555
FDQ28,OUT045,2548.9901928877366
FDV25,OUT046,3745.1984364648383
FDJ07,OUT035,1949.507036226673
DRB25,OUT049,1644.8401891505653
FDK52,OUT019,571.0190697194809
FDY52,OUT027,1394.105899837444
FDB28,OUT046,3102.2902477093758
FDT36,OUT035,597.9313132013491
FDV25,OUT017,3826.885413885108
NCN07,OUT027,2988.78485871509
FDC57,OUT017,3008.739274248214
FDQ03,OUT018,3585.75227136726
FDU23,OUT017,2712.0721657477297
NCX41,OUT035,3704.1674538884336
NCD06,OUT035,755.3029517314966
FDW08,OUT045,1650.1269015318567
NCU29,OUT017,2471.3562376455657
NCE06,OUT013,2499.7581731102937
FDV52,OUT010,271.24890415841134
FDB02,OUT017,2915.451100221766
NCR18,OUT045,636.0032958530663
FDK16,OUT049,1493.627722321065
NCQ29,OUT010,572.3531167741714
FDZ01,OUT019,247.8778819647317
FDW27,OUT035,2550.527242409394
FDD17,OUT018,3598.470802703376
FDW39,OUT013,2869.3770952847754
DRH59,OUT045,1095.8654036086348
FDS52,OUT013,1642.1245643400266
FDU40,OUT027,5766.828564734586
NCF54,OUT013,2817.8904370578425
FDH46,OUT045,1651.7465689110743
NCP14,OUT049,1645.1339392919028
FDH50,OUT049,3158.56804509434
DRF15,OUT010,369.24316109445255
FDV27,OUT027,2583.1307300246
NCJ06,OUT049,2038.922289988252
FDN02,OUT018,3209.6903782058794
FDQ51,OUT049,776.3215355667477
FDQ07,OUT017,3729.541852872093
FDS45,OUT049,1646.023568626502
NCJ06,OUT045,2003.9021604592008
FDD36,OUT035,1955.0841108942525
FDY25,OUT045,3109.2313129314775
FDU52,OUT046,2469.2090818807433
DRK47,OUT017,3818.3712797824364
NCL30,OUT017,2021.3245628903396
FDN22,OUT035,3998.401075640725
NCF30,OUT027,2981.109515281363
FDK03,OUT035,4104.820899683614
FDT45,OUT017,873.5038530607338
NCC54,OUT027,5853.3042393239175
FDP08,OUT018,2917.94263530401
