Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR49,OUT045,698.2293255207381
FDB03,OUT010,1908.5640273229292
FDN39,OUT045,2617.7489636727896
FDX02,OUT027,4985.386547931817
FDQ16,OUT027,3188.6206772988216
FDU35,OUT018,1341.91363612115
NCT29,OUT013,1957.4402211813426
FDZ27,OUT046,830.1602370792855
FDN57,OUT017,2345.912506600079
FDA03,OUT018,2099.1734614197603
FDZ36,OUT045,2920.139170235888
NCU05,OUT013,1322.2269737111083
FDT39,OUT018,2179.9642027282193
FDK60,OUT017,1722.706799739267
FDZ25,OUT017,2857.6772160288956
FDG12,OUT046,2037.0365417758426
DRB01,OUT019,1127.0823415153168
NCC43,OUT027,5377.826340261958
FDX13,OUT019,2035.6506729073553
FDM22,OUT049,1028.1974819986542
FDJ03,OUT027,2306.359263039367
FDU14,OUT018,3678.0507022082575
FDB33,OUT010,624.7853673560573
FDP27,OUT046,3005.285512693674
FDO38,OUT010,-669.6718016595387
FDE28,OUT027,5152.788044275658
FDO27,OUT035,1701.4368266255296
DRL23,OUT027,3166.7417310178303
FDS28,OUT046,963.0151564768128
FDX24,OUT013,1547.7067224619107
FDZ02,OUT035,1746.6568125826889
FDL46,OUT045,1812.4663270003334
FDS60,OUT027,4294.987836984925
NCO06,OUT017,635.5627003641799
FDO16,OUT035,1527.696767437033
FDC60,OUT049,1538.2044094468142
FDA48,OUT018,3199.433164313562
FDZ36,OUT027,4452.523478315361
FDK27,OUT045,1877.2788485667038
FDW23,OUT018,378.3928512197392
FDM14,OUT018,1509.8954537273548
FDM14,OUT013,1787.4337248224238
FDW60,OUT018,2603.234033799194
FDE21,OUT013,1909.9953185589438
NCM42,OUT035,1881.6465228828743
FDY59,OUT010,-372.48323992424207
DRI49,OUT049,1380.7719378993804
FDT28,OUT019,510.4407340271423
FDQ22,OUT018,408.830342349946
FDR60,OUT049,1335.1034714189902
FDC50,OUT019,-393.4111438712864
FDV24,OUT013,2457.7567364769925
DRF48,OUT010,1026.2896139762408
FDQ47,OUT046,638.5136151047263
DRN36,OUT049,1662.914315108275
NCY06,OUT035,2173.639404737065
FDE52,OUT035,1658.9045023016638
NCB54,OUT045,1936.7469199699908
NCF31,OUT035,2548.255450535324
FDJ08,OUT027,4448.1799037828205
NCC07,OUT017,1786.8726880922954
NCD19,OUT027,2357.666290690919
FDL46,OUT049,2012.146418704992
FDM20,OUT045,3834.1883682189573
NCI06,OUT010,918.4146327275062
DRM11,OUT035,4219.6366132832545
NCH07,OUT018,2205.843678272826
FDS23,OUT013,2083.0715871468947
FDO49,OUT018,599.2623551661325
FDS35,OUT049,1164.079027449398
DRK39,OUT045,1276.46869364332
DRI39,OUT049,1036.6408876656947
FDV04,OUT017,2639.3072133187115
NCN14,OUT035,3008.7396520011025
FDH08,OUT013,3688.279011637658
FDS20,OUT046,2911.0712505568727
FDV40,OUT049,1357.2054694075116
FDZ48,OUT010,-140.380816418314
FDS24,OUT027,2910.4954089300377
FDK44,OUT049,2861.5291336355704
FDS48,OUT045,2343.0251570740147
FDK26,OUT010,1104.78088604821
FDD23,OUT045,2971.9768193283944
NCH54,OUT017,2636.2963637871844
NCP14,OUT010,-248.75873716525268
FDM60,OUT010,-1182.7515105618832
FDV24,OUT017,2522.517392632408
FDH08,OUT018,3345.3451064552264
FDS12,OUT027,3463.2209514351657
FDR39,OUT027,4318.26618708668
FDP12,OUT027,2124.9411649499034
DRF60,OUT027,5187.3437857726185
FDC09,OUT035,1848.3088412471802
FDF50,OUT018,2887.3629552343236
FDG28,OUT035,4054.644916958473
NCE19,OUT017,983.1758168064719
NCM53,OUT010,-199.57541250923998
NCN18,OUT049,1850.1700920286569
FDF32,OUT035,3316.7018072179535
FDF11,OUT013,3872.0117201419334
DRI59,OUT049,3662.2358108686085
NCG54,OUT035,2811.0667839730318
FDM44,OUT046,1636.9541043533964
FDT57,OUT018,3465.2235248491475
FDV24,OUT046,2417.7674175866923
FDI50,OUT019,1769.677982295392
FDS09,OUT035,1033.7263102436127
NCC31,OUT027,3895.2970175667233
FDQ07,OUT019,1596.8749121587905
FDC22,OUT017,3171.2668006663816
FDZ56,OUT046,2695.5655822072913
FDZ40,OUT019,-1001.4129627259789
FDS46,OUT027,3393.2523066436106
DRD24,OUT045,2162.212884214965
FDV45,OUT017,3106.2090956841157
FDL26,OUT045,2418.3888934615334
FDA56,OUT018,1706.2200422318886
FDN27,OUT046,1918.6301710706593
FDM20,OUT049,3981.5408455069864
FDO16,OUT017,1458.5061132029477
FDL03,OUT035,3302.176664327373
FDE58,OUT046,1910.4939879624671
FDI02,OUT027,3288.00516431784
NCC55,OUT019,-1234.9709625315809
FDR03,OUT018,3051.789087663482
FDB14,OUT017,1641.0966094567918
FDR45,OUT013,3851.0380632241117
NCN07,OUT017,2156.8619605594085
FDM51,OUT019,-182.12547213124913
FDT52,OUT027,5361.346311252988
FDL26,OUT046,2463.184288409795
NCZ42,OUT046,3763.994706938059
DRI47,OUT019,416.1436510775002
FDW40,OUT013,2317.5823188118434
FDN34,OUT046,2741.2158557100165
FDS01,OUT035,2988.222721983583
NCG55,OUT045,1789.8945544249934
FDC11,OUT035,1548.8170241423795
FDX35,OUT018,3341.4261159537373
NCB06,OUT046,2519.3004883316344
FDR09,OUT019,2188.8130371626858
FDC53,OUT017,1675.5069024369086
FDY45,OUT013,4072.9818133059234
FDA22,OUT010,767.4054960112696
FDE02,OUT035,1671.8870784737092
FDW21,OUT045,1625.6588007861676
FDV34,OUT046,1254.3316160349648
FDS59,OUT049,1894.0940441326866
NCW17,OUT017,2129.986707530016
NCK54,OUT046,1925.7426090531403
FDG17,OUT019,2008.853261635656
FDG35,OUT017,2912.0364129691197
FDD08,OUT010,-1267.5214048575563
NCO07,OUT017,3427.572973693134
FDJ10,OUT010,362.69803717828995
FDW36,OUT017,1779.2240005807512
FDW21,OUT010,-266.68930364601624
FDY19,OUT017,2001.4903138400123
DRE03,OUT013,811.7170774169836
NCC55,OUT049,737.2149118856814
FDH52,OUT010,-817.708941315143
FDO09,OUT017,4312.740125607692
FDU43,OUT045,3764.098658778331
FDX09,OUT010,855.575346615349
FDH40,OUT019,-521.0125802580728
FDW58,OUT017,1805.439857393544
FDC47,OUT017,3678.609804928782
NCR41,OUT035,1667.891888290481
DRG49,OUT035,3986.1579915731254
FDC52,OUT027,3936.910004146329
FDY13,OUT046,1223.3167600666513
FDY35,OUT013,820.2630670884905
FDI35,OUT017,2997.773533069184
NCU18,OUT049,2324.0955069935903
FDY33,OUT018,2287.3952569713633
FDC15,OUT027,3932.2227831122937
FDU01,OUT049,3115.0534971941383
NCU42,OUT046,2680.6810021058513
NCV29,OUT018,2526.897696628212
NCY30,OUT017,2985.0071908439368
FDQ46,OUT049,1894.875183740568
FDG58,OUT027,3943.647622559185
FDK33,OUT017,3485.2771766393453
NCD07,OUT045,1791.504366652247
NCX29,OUT027,3714.9639195159034
NCT42,OUT013,2374.0715503277906
DRN59,OUT035,914.1742929761976
FDI44,OUT035,1427.4720052622051
FDA45,OUT049,2923.2471656010734
FDP31,OUT045,1035.5110497306798
FDY01,OUT046,1870.6788073911084
FDT09,OUT018,1901.6195955708677
DRH03,OUT027,2977.036210239083
FDA36,OUT018,2696.4332508298994
NCF31,OUT017,2519.4641843270156
FDG14,OUT049,2557.432894408284
FDG28,OUT027,5385.588689713795
FDU14,OUT049,4061.4952076606596
FDY47,OUT019,246.5616744592537
FDI56,OUT049,1549.467233294242
DRD01,OUT013,989.6789580680647
FDM22,OUT046,961.064790188213
FDH33,OUT013,738.4168045052834
DRZ24,OUT013,1927.906105342991
NCQ38,OUT046,1676.006113464856
FDO16,OUT027,2824.4457413445807
FDU07,OUT027,3828.7708117537964
NCB07,OUT013,3081.9958192766167
FDU48,OUT045,2041.8316391533372
NCM43,OUT045,2534.5520285405864
FDR31,OUT010,426.30001117304414
DRK49,OUT018,416.78421736490145
NCI30,OUT010,1914.8573248676184
DRD60,OUT017,2966.6831620372664
NCG19,OUT046,3676.3408189801476
FDH12,OUT035,1825.412318153532
FDM32,OUT035,1652.1512066405094
FDM27,OUT035,2656.468043828714
NCU53,OUT027,4067.8413284083927
NCQ18,OUT046,1554.7383375692098
FDS10,OUT013,2888.9359479927116
FDB33,OUT027,3962.333416206663
FDI12,OUT013,1461.1709699050261
NCW42,OUT013,3507.49732176192
NCC06,OUT018,1757.1139064221377
FDW02,OUT017,2171.885524502154
NCD43,OUT017,1766.387643346412
FDM57,OUT018,1108.7714204639965
FDA58,OUT017,3851.9855221042444
FDK56,OUT046,2938.433226001439
FDP52,OUT045,3632.7272171956774
FDW20,OUT018,1726.2323659495767
FDS52,OUT049,1724.8751261212826
NCT29,OUT018,1614.4692403095673
NCL54,OUT013,2832.5798535884605
FDC05,OUT045,3105.6910455544703
FDF34,OUT035,3314.876585501611
FDP03,OUT027,3486.3617717229954
FDD32,OUT010,-511.5132454830168
FDZ10,OUT045,1981.2900916824005
FDZ40,OUT035,1043.6115069571224
FDD51,OUT018,464.1574607436926
NCY30,OUT019,938.1066041829765
FDP58,OUT017,3541.398777683831
FDV49,OUT017,4279.582950340739
FDY24,OUT019,-995.8182946005055
NCO55,OUT017,1788.2171468345969
FDR13,OUT017,2019.0326937411091
FDS51,OUT017,1136.8036924161277
FDP26,OUT045,1617.5604885192608
NCB54,OUT027,3491.18351005171
FDF32,OUT017,3244.43797227663
FDN31,OUT018,2720.3864666048557
DRM48,OUT017,692.8386511357293
FDN20,OUT049,2801.3100474910666
DRL01,OUT046,3710.758047655639
FDV56,OUT049,1875.735087769454
DRH13,OUT027,3174.0088014674534
FDA03,OUT017,2478.8513995200046
FDF47,OUT027,4988.008461260602
FDX32,OUT046,2375.7005418926146
FDX57,OUT049,1709.0865366795495
NCA30,OUT045,2918.577305136443
FDO49,OUT013,909.4839711372849
FDL04,OUT019,-225.69240938881285
DRM48,OUT035,752.8237332079826
FDR16,OUT013,3429.5888883515686
NCC19,OUT018,2746.4133610602653
NCE42,OUT045,3644.3724736472714
FDY24,OUT017,1048.8940100823277
FDH19,OUT049,2890.962622058454
FDJ46,OUT013,2805.119430246353
FDN45,OUT010,1614.5430476611773
FDY08,OUT035,2391.0681493791562
FDZ37,OUT035,1615.3651470194945
NCT30,OUT045,688.431816795519
DRY23,OUT018,445.05214707971595
NCZ30,OUT018,1655.207025786308
FDC44,OUT018,1526.9240893018753
FDB45,OUT035,1838.028250275891
FDY04,OUT013,2672.1620439957615
FDM27,OUT046,2554.4900378957855
FDZ43,OUT017,3960.806020108448
FDT39,OUT019,557.8542238994446
NCC06,OUT019,108.77417802132982
FDL15,OUT027,3895.977834908734
FDL57,OUT017,4206.1744779303435
FDU08,OUT046,1605.2344205767515
FDK40,OUT017,4304.523939782481
FDQ12,OUT010,1708.2621251448882
FDS48,OUT017,2529.6958202558026
FDP09,OUT045,3290.8203250562838
FDW21,OUT049,1763.6705518283793
FDY25,OUT035,3041.0468163552678
DRE13,OUT017,1476.5084318083964
FDV43,OUT019,-1183.6694817798477
FDD22,OUT045,1718.4118222157044
FDM46,OUT019,-445.59254112169606
NCO30,OUT010,1011.7578886312922
FDM25,OUT046,2803.8380750770666
NCN41,OUT049,2036.0299967645929
FDU24,OUT045,1481.050126838578
FDZ50,OUT046,2955.191328604413
FDP45,OUT013,4047.735717121326
NCM54,OUT045,1928.023777374593
FDW10,OUT019,901.0128880024909
FDP20,OUT017,2159.191679961061
FDK32,OUT046,2459.241552232138
FDN52,OUT049,1544.5393185280213
FDM58,OUT045,1763.7355648835646
FDZ46,OUT027,3234.631457374582
NCA18,OUT018,1575.4378865383728
FDD35,OUT046,1976.6063879423791
NCK31,OUT035,945.7432804309833
FDI40,OUT027,3097.599931875032
FDT50,OUT019,-293.8149467489243
NCT06,OUT046,2604.995053801934
FDT31,OUT035,3131.6456032577807
FDT45,OUT049,990.0116427439591
FDT13,OUT045,2916.99039782232
FDO50,OUT045,1418.276754360358
NCU18,OUT010,299.23916238200036
NCR54,OUT049,3162.8965362457056
NCO18,OUT018,2529.474986563653
FDU09,OUT045,903.5930632072
FDT13,OUT018,2714.8758885692355
FDE09,OUT046,1813.6608540879113
NCK53,OUT019,-283.5040640362371
FDG45,OUT049,3470.3941877599545
DRH15,OUT035,881.2455845597387
FDO21,OUT019,1705.10434812756
FDD14,OUT027,4345.427253823715
FDC09,OUT046,1703.920155920188
FDH45,OUT027,2211.5325358469986
FDV32,OUT046,1061.715989183793
FDG12,OUT035,2134.7445955704816
FDS32,OUT013,2319.435326518902
NCL55,OUT018,3676.992225259811
DRE01,OUT035,3949.3306456874934
DRE15,OUT049,1355.693561520916
NCL42,OUT045,3813.789220791315
FDP31,OUT013,1107.9175469461236
FDN33,OUT018,1267.748110149629
FDZ59,OUT046,2648.5279226482235
FDE45,OUT010,926.7174256361375
FDJ07,OUT013,1948.1482995603878
FDQ45,OUT018,2718.9428046098515
FDM33,OUT027,4919.044031041485
FDO15,OUT010,-626.5693297536552
FDM46,OUT013,1499.8530638694817
FDR03,OUT045,3258.5482374146004
FDY49,OUT018,2421.6344497854766
FDQ60,OUT045,1866.4567822757704
FDW10,OUT049,2899.652098685744
FDO51,OUT049,902.1757214657944
FDJ40,OUT018,1522.1749899851106
FDS20,OUT018,2622.136940727045
FDU45,OUT013,1880.082820332114
FDV02,OUT035,2842.6081642604995
FDN09,OUT046,3840.506994265851
NCM55,OUT027,4382.409694263898
FDN23,OUT018,2073.6174711806593
FDY31,OUT010,398.4670851619637
FDW03,OUT010,-153.7697983338951
FDD14,OUT046,2882.3188922488935
FDV23,OUT017,2112.686143779649
DRI03,OUT045,2723.598473830552
FDN13,OUT035,1725.924342852667
FDF45,OUT027,2495.511471056242
FDU46,OUT035,1614.244130369415
FDB57,OUT049,3665.295583722162
FDV12,OUT049,1751.1910020026048
FDQ58,OUT013,2475.9121393724067
NCA18,OUT017,1936.4292452533637
FDH52,OUT049,1158.5252232013045
FDM24,OUT018,2161.0786495604225
NCP43,OUT027,4304.172025745703
NCO18,OUT019,883.0856346900839
FDM32,OUT017,1603.26580910809
NCL07,OUT017,736.3082106275709
FDK03,OUT013,4065.729565500599
FDP59,OUT017,1789.6728850420916
FDQ24,OUT049,4057.782457359417
FDQ16,OUT018,1489.621004730549
FDU44,OUT013,2628.2581381531018
FDH28,OUT010,-1230.8573045127932
FDV28,OUT019,-1266.3368928058744
FDM22,OUT045,874.6177056550985
FDR56,OUT046,3139.9025627700485
FDV39,OUT049,3244.171734421577
FDU37,OUT019,-551.757289128629
FDQ11,OUT010,2138.3088538250895
FDX02,OUT045,3472.986498954965
NCS42,OUT018,1190.0274410488694
FDY57,OUT027,3013.8381511495536
FDB21,OUT049,3905.2615715055013
FDE28,OUT017,3771.1161987234955
FDQ55,OUT017,1980.057535814618
FDA48,OUT049,3611.191823522021
FDZ19,OUT045,2693.7754249416093
NCC43,OUT045,3887.167189224373
NCV18,OUT046,1292.011422123028
NCA42,OUT018,2252.1457226496145
FDY45,OUT046,4071.641905579854
NCC30,OUT045,2750.422267545623
FDM57,OUT013,1453.3081400424805
FDL09,OUT010,745.3856973380941
FDB09,OUT027,3445.057764709743
FDT44,OUT035,2046.3134216684675
NCT06,OUT027,4047.6773674283213
FDX26,OUT049,3003.4399905142222
FDK32,OUT013,2521.011010269927
DRA12,OUT046,2286.4227305776567
FDO46,OUT010,1137.001420880356
FDE52,OUT013,1500.0426103964248
NCH42,OUT045,3542.688186377723
FDV08,OUT035,889.4425053694977
FDB47,OUT018,3055.160350879473
FDC28,OUT010,-108.70905000081552
FDD22,OUT046,1817.689589970059
FDS07,OUT027,3307.824648234505
DRI13,OUT045,3361.8595290704716
FDG32,OUT018,3223.2103167557657
FDU14,OUT017,4068.3668381484495
FDD28,OUT019,-892.5414409325255
NCP41,OUT017,1842.310105704818
FDS08,OUT049,2874.1830684035504
FDX47,OUT045,2482.18405595318
FDC53,OUT019,-265.4232099918954
FDQ19,OUT035,4012.4585536617133
FDL14,OUT045,2441.9024800378984
FDM33,OUT019,1602.8544648457935
FDA51,OUT045,1773.4579427936485
FDZ27,OUT018,561.5243088610728
FDT04,OUT046,705.2457693974532
DRC13,OUT049,2142.7859916350026
FDR16,OUT027,4886.797155877835
FDQ03,OUT027,5230.140461235931
FDE38,OUT035,2814.338723100349
DRH23,OUT027,2355.9461451496095
FDT11,OUT019,1126.0538963046397
FDD09,OUT035,3014.138552419492
FDR40,OUT045,1322.1974744646845
FDX07,OUT017,3092.5570918613475
FDR07,OUT035,1703.0910290644792
FDA51,OUT017,1960.2373849742094
FDT59,OUT019,1763.256393671261
FDF20,OUT017,3197.098030748288
FDR13,OUT045,1819.729606546033
FDY26,OUT049,3474.154073479251
FDW04,OUT017,2237.905786552813
FDK52,OUT017,3696.470295842739
FDN60,OUT049,2591.683610768815
FDM09,OUT019,841.4347622293967
FDP46,OUT049,1536.7650350270958
FDB50,OUT019,-646.5660155263695
NCQ29,OUT049,4145.573185053757
FDP16,OUT027,5330.288875485654
FDX33,OUT018,2321.1784984219457
FDP07,OUT010,1144.2947775642306
FDN22,OUT046,4004.9829486053095
FDF39,OUT049,4282.416783384572
FDS21,OUT017,1151.3318272324718
NCM42,OUT013,1733.68559123176
FDK50,OUT019,728.3140159351929
DRF13,OUT027,3791.06703176457
FDH35,OUT018,2339.888939515239
FDP60,OUT018,1360.6941959602605
DRJ49,OUT027,3541.8898963744823
NCT42,OUT019,451.223611250982
FDE38,OUT049,2766.2840619763742
FDI04,OUT049,3279.672401141318
NCH54,OUT045,2409.027986947414
FDT56,OUT049,1096.4036944010275
DRD15,OUT018,3375.161281826519
FDV58,OUT013,3096.6719165533946
FDP21,OUT049,3110.1554504642786
FDH05,OUT013,3744.0418497951223
FDR10,OUT027,4032.6434164610037
NCP06,OUT045,2290.6810873788063
FDF33,OUT049,1827.7909963228706
DRK37,OUT013,3011.9937275822926
DRH49,OUT045,1296.9784441431111
FDT58,OUT013,2687.2838012675215
FDD41,OUT018,1443.7512764936012
FDP40,OUT018,1543.4407143328685
FDM51,OUT027,3145.4708271540153
FDO45,OUT010,-464.72471383397874
FDW33,OUT010,-216.07027823016574
FDY24,OUT045,862.1795170307182
FDB10,OUT010,1849.1172662618756
FDM40,OUT035,2391.720907284651
NCI06,OUT017,2944.1767308710246
FDW12,OUT019,447.1951863120298
FDX48,OUT027,3959.4289409496487
NCW05,OUT027,3126.001946648998
FDX27,OUT017,1678.2120871604577
DRM37,OUT045,3050.986715782767
FDA38,OUT045,3750.1495169287446
FDR36,OUT046,707.0274102021804
FDZ45,OUT046,3150.8504996501106
FDG05,OUT017,2676.754615212635
FDK28,OUT013,4108.747456299873
FDV47,OUT045,1332.2439551878515
FDN21,OUT045,2490.2192577622063
FDP20,OUT027,3495.587602049654
FDI35,OUT045,2826.450973167024
DRY23,OUT013,774.0675920911569
FDA56,OUT017,2081.2307041607
FDB09,OUT013,2000.2871774121813
NCO26,OUT027,3300.703709283418
FDQ49,OUT018,2265.121527869084
FDI52,OUT027,3407.6241136077238
FDZ44,OUT027,3335.643560701739
FDZ09,OUT018,2328.216997005961
FDY03,OUT049,1948.6421938030903
NCG42,OUT017,2166.217808645583
DRI13,OUT027,4897.539741558596
FDQ32,OUT013,2086.5276002199466
FDW16,OUT035,1658.5256085833735
FDU27,OUT046,813.5660052131088
FDR28,OUT010,729.0844915689547
FDQ49,OUT010,655.7221257981907
FDS37,OUT046,1870.1069093231486
FDW26,OUT018,3237.07655963127
FDX12,OUT018,3599.8893641935842
NCP06,OUT013,2409.698192152835
FDW45,OUT010,409.5977464532659
NCN30,OUT049,1607.3781868972717
FDN24,OUT049,968.4528679357061
NCL41,OUT027,1993.3059035524334
FDR02,OUT019,-129.31183414715656
FDD09,OUT010,984.3613144093558
FDS33,OUT010,-515.1965093781289
FDU22,OUT045,1849.7704708404656
FDI53,OUT013,2647.6519832463887
DRH01,OUT049,2863.9274408527376
FDX32,OUT013,2351.9100540954655
NCP30,OUT018,383.08743987606795
FDB60,OUT045,3039.645100353393
FDB14,OUT049,1648.2917617201813
NCP02,OUT035,1075.1051293047108
FDJ10,OUT017,2365.040056777467
FDG34,OUT046,1828.5879604587603
NCB18,OUT017,1499.0682194947542
FDM16,OUT049,1362.1930507852294
FDW25,OUT018,1093.9306041727853
FDB35,OUT010,-405.7573571190046
DRN11,OUT013,2281.1586574173293
FDF41,OUT019,1985.9642892261027
FDH16,OUT045,1362.3950243693057
NCQ50,OUT018,3081.080404290399
DRH23,OUT018,630.2630283528986
DRJ37,OUT013,2439.060334319241
DRJ24,OUT027,4349.450747340721
FDY16,OUT035,3107.311932741395
FDQ27,OUT045,1677.4215150029825
FDZ33,OUT045,2297.329664120027
FDF29,OUT045,2082.71254168423
FDA08,OUT049,2744.2730220896406
FDG31,OUT046,1081.1323822187344
FDE34,OUT019,963.9793273464506
NCR30,OUT027,2627.1210320602427
FDV33,OUT035,4271.252334244851
DRZ24,OUT018,1637.1778501008282
NCL54,OUT035,2898.0943453931714
FDR12,OUT049,2888.1021479170017
NCC54,OUT046,3780.0520165324697
DRN59,OUT013,791.4707749772167
FDX50,OUT019,-136.92315402217332
FDV31,OUT027,4281.158868012268
NCA29,OUT027,4177.186197441957
FDW60,OUT049,2962.0391412713116
FDX08,OUT017,3002.780439020541
DRD49,OUT013,3730.3763438064857
FDD33,OUT046,3662.7158089378136
FDW35,OUT013,755.3095857414255
FDJ36,OUT017,1787.5261079876955
FDV51,OUT035,2796.5203155325653
FDW36,OUT046,1713.4181699386047
FDH35,OUT046,2636.5964133031875
NCS30,OUT027,3517.0183519902585
FDN49,OUT017,782.0208003141303
FDL08,OUT018,3626.5643705102193
FDI09,OUT013,3865.4355056305108
FDP19,OUT018,1787.4913975952406
FDU21,OUT010,-1316.2431465822563
NCP41,OUT045,1641.440932662185
FDY10,OUT013,1842.0650947256731
FDP12,OUT018,394.8703863131075
NCN26,OUT049,1957.9533444395265
FDK44,OUT013,2795.8762770468397
FDC28,OUT049,1870.608537195138
FDJ41,OUT027,5607.169658285229
NCT29,OUT035,2092.9486340372027
NCH42,OUT019,1685.9208881317943
FDU60,OUT018,2430.597213883347
FDS02,OUT045,3033.7278090314585
FDC51,OUT046,2032.551579665912
FDU03,OUT013,2971.8509697103864
FDX39,OUT045,3327.221808341883
NCY05,OUT010,-1315.074718968909
NCL06,OUT027,5521.043354416624
FDD32,OUT035,1497.417234605908
NCN41,OUT045,1868.4437267207272
NCX53,OUT049,2347.1389935517946
FDU57,OUT019,512.9536296416159
FDQ23,OUT046,1682.645465477823
FDQ52,OUT045,3850.3823188268852
FDC14,OUT045,661.4048125485659
FDY09,OUT035,2962.4922459411728
FDQ28,OUT045,2466.753062887754
FDV25,OUT046,3506.394938905084
FDJ07,OUT035,2027.660544739986
DRB25,OUT049,1782.280187337106
FDK52,OUT019,1676.450700682282
FDY52,OUT027,2511.5196656196786
FDB28,OUT046,3127.1349196679903
FDT36,OUT035,768.2437113610634
FDV25,OUT017,3626.7144987160564
NCN07,OUT027,3510.4438910474064
FDC57,OUT017,3206.109221589557
FDQ03,OUT018,3510.9361644925184
FDU23,OUT017,2777.146338453357
NCX41,OUT035,3498.320665654784
NCD06,OUT035,890.2245238377704
FDW08,OUT045,1645.627229876242
NCU29,OUT017,2392.163122393538
NCE06,OUT013,2552.1907687809808
FDV52,OUT010,-1.1212975578791884
FDB02,OUT017,2961.784662646158
NCR18,OUT045,642.5840652741743
FDK16,OUT049,1616.9898506939064
NCQ29,OUT010,2125.47453054063
FDZ01,OUT019,-178.1619476234864
FDW27,OUT035,2672.373316183146
FDD17,OUT018,3489.748524079099
FDW39,OUT013,2909.5191708825105
DRH59,OUT045,1110.5652117644331
FDS52,OUT013,1677.8569318550353
FDU40,OUT027,4546.719806127523
NCF54,OUT013,2759.848399874163
FDH46,OUT045,1633.9410275116788
NCP14,OUT049,1727.1023356140138
FDH50,OUT049,3065.050526071489
DRF15,OUT010,527.6366229401403
FDV27,OUT027,2907.461886746488
NCJ06,OUT049,1998.2940760960532
FDN02,OUT018,2974.2793506769417
FDQ51,OUT049,939.9406546791806
FDQ07,OUT017,3660.3605105462057
FDS45,OUT049,1834.5474335685892
NCJ06,OUT045,1847.8236825234806
FDD36,OUT035,2033.836765087412
FDY25,OUT045,2851.8999036699815
FDU52,OUT046,2474.049116497049
DRK47,OUT017,3674.8239810296855
NCL30,OUT017,2138.1760185191574
FDN22,OUT035,4160.263985481261
