Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG02,OUT049,3085.588667254334
FDA09,OUT013,2907.637199829973
FDT04,OUT013,690.550561154694
FDL58,OUT019,2282.9256592544893
FDE52,OUT045,1451.2258734061948
FDW12,OUT035,2483.3438003379533
FDL51,OUT017,3526.527533071797
NCY42,OUT027,3684.8083756092374
FDR07,OUT017,1658.267664785429
FDN40,OUT045,2377.382616252037
FDB35,OUT027,2942.546222077564
FDA22,OUT017,2725.68401012675
NCL06,OUT046,4129.584794139566
FDI35,OUT013,2911.15547602343
NCW42,OUT045,3429.9242646202656
NCX06,OUT049,2931.484331860509
FDC37,OUT027,3187.7484113563046
FDZ14,OUT018,1739.126018067619
DRG49,OUT049,3938.0014568360275
NCG06,OUT045,3969.689061724243
DRC36,OUT045,2728.9606290756733
FDV21,OUT019,83.51834020582555
FDB53,OUT046,2375.6164610788996
DRP47,OUT019,2051.6385856410207
FDA14,OUT013,2349.342577533205
DRC24,OUT035,2557.8509864432963
FDW21,OUT018,1408.0583616224208
NCH29,OUT046,1577.2318344915334
FDU58,OUT013,3062.458266028039
FDY27,OUT017,2915.5936713924007
FDV56,OUT035,1930.6902637541505
FDT59,OUT046,3660.1852796113767
FDB23,OUT046,3617.9184742302687
FDR49,OUT045,722.2718110495742
FDB03,OUT010,1934.5022003604936
FDN39,OUT045,2619.6198868977044
FDX02,OUT027,4964.0988454823055
FDQ16,OUT027,3180.3566606558047
FDU35,OUT018,1345.6264308161985
NCT29,OUT013,1974.3726146992117
FDZ27,OUT046,835.7564911755798
FDN57,OUT017,2336.4474498771297
FDA03,OUT018,2099.106071883212
FDZ36,OUT045,2926.079921172425
NCU05,OUT013,1340.664258754763
FDT39,OUT018,2189.356932233295
FDK60,OUT017,1697.0113271634582
FDZ25,OUT017,2821.528817092442
FDG12,OUT046,2017.1200654385414
DRB01,OUT019,1122.4869590478033
NCC43,OUT027,5366.131259936652
FDX13,OUT019,2027.5066299892633
FDM22,OUT049,1014.6220910604166
FDJ03,OUT027,2298.8859377744707
FDU14,OUT018,3678.577400210963
FDB33,OUT010,642.5975567984665
FDP27,OUT046,3028.6687319680664
FDO38,OUT010,-644.7443482310102
FDE28,OUT027,5127.142420720533
FDO27,OUT035,1698.65106332039
DRL23,OUT027,3159.221227006486
FDS28,OUT046,983.027956135617
FDX24,OUT013,1541.297490181025
FDZ02,OUT035,1732.6033600559883
FDL46,OUT045,1828.1449708435575
FDS60,OUT027,4280.347095234456
NCO06,OUT017,648.776042852951
FDO16,OUT035,1519.0412739755645
FDC60,OUT049,1535.8910758585664
FDA48,OUT018,3210.145776447508
FDZ36,OUT027,4428.845715059884
FDK27,OUT045,1891.8128531648695
FDW23,OUT018,406.266285735916
FDM14,OUT018,1519.2846613435845
FDM14,OUT013,1784.1178031298737
FDW60,OUT018,2601.762492902199
FDE21,OUT013,1910.1614321099992
NCM42,OUT035,1882.2092303594857
FDY59,OUT010,-368.6190568229744
DRI49,OUT049,1385.0356548572279
FDT28,OUT019,516.9597953361013
FDQ22,OUT018,425.01714675904554
FDR60,OUT049,1331.5870556722377
FDC50,OUT019,-375.45513673562687
FDV24,OUT013,2446.967693757452
DRF48,OUT010,1081.2941784133513
FDQ47,OUT046,671.8651504483912
DRN36,OUT049,1651.0154758304059
NCY06,OUT035,2175.218545759967
FDE52,OUT035,1628.0879651105506
NCB54,OUT045,1964.7757169687106
NCF31,OUT035,2548.080788634877
FDJ08,OUT027,4440.701428210881
NCC07,OUT017,1790.6414941744154
NCD19,OUT027,2329.136474499839
FDL46,OUT049,1997.956559554992
FDM20,OUT045,3831.3905932434473
NCI06,OUT010,948.7175658749557
DRM11,OUT035,4203.16357197395
NCH07,OUT018,2238.5876166609964
FDS23,OUT013,2096.7121546394073
FDO49,OUT018,606.6608862403514
FDS35,OUT049,1159.9459635109974
DRK39,OUT045,1282.013864141888
DRI39,OUT049,1039.8066333213774
FDV04,OUT017,2631.1909432786742
NCN14,OUT035,3006.609818216526
FDH08,OUT013,3685.834192237516
FDS20,OUT046,2919.2592060987345
FDV40,OUT049,1329.3356833271876
FDZ48,OUT010,-121.30175686203572
FDS24,OUT027,2899.062931574393
FDK44,OUT049,2847.361584385584
FDS48,OUT045,2350.8154146103902
FDK26,OUT010,1105.3409609333758
FDD23,OUT045,2972.696833506867
NCH54,OUT017,2641.7959046617366
NCP14,OUT010,-209.65137213965653
FDM60,OUT010,-1181.8064621820827
FDV24,OUT017,2498.5527690850786
FDH08,OUT018,3355.977278493753
FDS12,OUT027,3470.2739335009232
FDR39,OUT027,4302.4780957435905
FDP12,OUT027,2110.7474007988512
DRF60,OUT027,5157.104399883665
FDC09,OUT035,1832.6290636198364
FDF50,OUT018,2874.8919496908056
FDG28,OUT035,4015.2668288465597
NCE19,OUT017,998.1552058810685
NCM53,OUT010,-170.5648402373767
NCN18,OUT049,1850.8270954367988
FDF32,OUT035,3284.9544018754877
FDF11,OUT013,3849.840359165562
DRI59,OUT049,3631.26382909643
NCG54,OUT035,2806.167777405788
FDM44,OUT046,1658.5224689859635
FDT57,OUT018,3470.6948848041516
FDV24,OUT046,2420.0913497987317
FDI50,OUT019,1744.5178351800728
FDS09,OUT035,1027.6488177584347
NCC31,OUT027,3889.3220128363782
FDQ07,OUT019,1595.4331387563475
FDC22,OUT017,3157.0745685552315
FDZ56,OUT046,2711.1439692542594
FDZ40,OUT019,-984.6180815441567
FDS46,OUT027,3378.255940235436
DRD24,OUT045,2183.8340863671056
FDV45,OUT017,3092.218533011958
FDL26,OUT045,2427.080222344374
FDA56,OUT018,1719.8334795289888
FDN27,OUT046,1917.2066798195876
FDM20,OUT049,3951.956083255377
FDO16,OUT017,1450.047593417271
FDL03,OUT035,3270.387642779704
FDE58,OUT046,1897.4754136882889
FDI02,OUT027,3274.1228315422895
NCC55,OUT019,-1241.46416343477
FDR03,OUT018,3035.730937629477
FDB14,OUT017,1624.7077289556723
FDR45,OUT013,3836.3668320637935
NCN07,OUT017,2159.817503793176
FDM51,OUT019,-198.29291899730924
FDT52,OUT027,5337.167072415701
FDL26,OUT046,2471.9140803646537
NCZ42,OUT046,3771.6774250875787
DRI47,OUT019,425.38181516989334
FDW40,OUT013,2316.9737627838263
FDN34,OUT046,2741.985458369794
FDS01,OUT035,2969.959408057969
NCG55,OUT045,1800.3148217532685
FDC11,OUT035,1545.627727080289
FDX35,OUT018,3345.3418542060795
NCB06,OUT046,2546.5610513055703
FDR09,OUT019,2195.355809620325
FDC53,OUT017,1669.3688391013295
FDY45,OUT013,4058.8232999813213
FDA22,OUT010,774.1434002441579
FDE02,OUT035,1670.017615197352
FDW21,OUT045,1619.782600562311
FDV34,OUT046,1265.5184962018582
FDS59,OUT049,1882.7549802199037
NCW17,OUT017,2128.781457518272
NCK54,OUT046,1885.06658997514
FDG17,OUT019,1997.4676004956532
FDG35,OUT017,2883.129004079084
FDD08,OUT010,-1237.9156885877044
NCO07,OUT017,3418.964137030858
FDJ10,OUT010,392.8548752082616
FDW36,OUT017,1773.299362277311
FDW21,OUT010,-217.93381364699798
FDY19,OUT017,1991.8516066621696
DRE03,OUT013,822.1521032787382
NCC55,OUT049,728.1764176025968
FDH52,OUT010,-806.1420497871582
FDO09,OUT017,4285.719704454599
FDU43,OUT045,3758.9415266615238
FDX09,OUT010,879.3221708818696
FDH40,OUT019,-506.79217336741976
FDW58,OUT017,1786.0158330673187
FDC47,OUT017,3672.5102211945573
NCR41,OUT035,1651.625407459067
DRG49,OUT035,3977.2778800974193
FDC52,OUT027,3908.0503476860863
FDY13,OUT046,1243.251770764355
FDY35,OUT013,824.8116141595086
FDI35,OUT017,2978.2745980594405
NCU18,OUT049,2327.8831300865654
FDY33,OUT018,2292.23665809419
FDC15,OUT027,3932.544176431242
FDU01,OUT049,3084.593741483889
NCU42,OUT046,2696.5514908781347
NCV29,OUT018,2545.164329230274
NCY30,OUT017,2979.352584046635
FDQ46,OUT049,1886.552884651142
FDG58,OUT027,3921.4176170988057
FDK33,OUT017,3469.7891576732995
NCD07,OUT045,1789.4120728073103
NCX29,OUT027,3722.5569837572457
NCT42,OUT013,2385.095021756435
DRN59,OUT035,899.3888250552451
FDI44,OUT035,1421.2860124911965
FDA45,OUT049,2902.806422740787
FDP31,OUT045,1055.6221216974068
FDY01,OUT046,1888.3509245871444
FDT09,OUT018,1905.6078408576627
DRH03,OUT027,2966.277067741649
FDA36,OUT018,2705.6367754892303
NCF31,OUT017,2519.31004331662
FDG14,OUT049,2534.3474375093306
FDG28,OUT027,5346.213837049401
FDU14,OUT049,4032.3659481223303
FDY47,OUT019,241.981533039258
FDI56,OUT049,1551.3665201583653
DRD01,OUT013,997.3855976227865
FDM22,OUT046,971.1542849756015
FDH33,OUT013,748.3898475906827
DRZ24,OUT013,1919.5244186114253
NCQ38,OUT046,1701.6159459733487
FDO16,OUT027,2815.9087261096724
FDU07,OUT027,3819.614143117265
NCB07,OUT013,3092.9831280293915
FDU48,OUT045,2063.0062887971617
NCM43,OUT045,2559.9882041620363
FDR31,OUT010,443.44078923365174
DRK49,OUT018,434.1149577111215
NCI30,OUT010,1941.3830662147207
DRD60,OUT017,2955.727324495482
NCG19,OUT046,3698.562804558421
FDH12,OUT035,1825.7301399500045
FDM32,OUT035,1627.5856470813465
FDM27,OUT035,2641.3678284862517
NCU53,OUT027,4059.6875221563964
NCQ18,OUT046,1591.84146178466
FDS10,OUT013,2878.957185750234
FDB33,OUT027,3952.3172484827533
FDI12,OUT013,1461.553953114479
NCW42,OUT013,3512.4624934087146
NCC06,OUT018,1785.496641483625
FDW02,OUT017,2148.1790317738296
NCD43,OUT017,1763.8231765088403
FDM57,OUT018,1125.6737323541797
FDA58,OUT017,3823.498508134739
FDK56,OUT046,2942.7061057516707
FDP52,OUT045,3630.7749101580343
FDW20,OUT018,1732.2263685586222
FDS52,OUT049,1717.5447188608255
NCT29,OUT018,1644.4856147819876
NCL54,OUT013,2815.0940903155542
FDC05,OUT045,3116.068162018449
FDF34,OUT035,3290.6404510317334
FDP03,OUT027,3470.261502908564
FDD32,OUT010,-501.9300255524904
FDZ10,OUT045,1992.578866841654
FDZ40,OUT035,1043.6450648447922
FDD51,OUT018,478.0173633564625
NCY30,OUT019,945.6375541700759
FDP58,OUT017,3526.0595950636593
FDV49,OUT017,4258.434107153829
FDY24,OUT019,-994.5821688560154
NCO55,OUT017,1798.7672163395919
FDR13,OUT017,2006.6099302283353
FDS51,OUT017,1125.6961246936248
FDP26,OUT045,1627.7715980575158
NCB54,OUT027,3492.7167377153437
FDF32,OUT017,3212.8237981868047
FDN31,OUT018,2734.863409282362
DRM48,OUT017,699.7381188289561
FDN20,OUT049,2777.5401713074125
DRL01,OUT046,3713.3254781735945
FDV56,OUT049,1857.3675145584702
DRH13,OUT027,3167.917447937301
FDA03,OUT017,2452.749227370705
FDF47,OUT027,4970.1625837593365
FDX32,OUT046,2382.090721795557
FDX57,OUT049,1686.4707711789313
NCA30,OUT045,2939.7737968323013
FDO49,OUT013,904.0173252660484
FDL04,OUT019,-207.9804438147712
DRM48,OUT035,759.5181700523224
FDR16,OUT013,3418.3331547415955
NCC19,OUT018,2767.8236243148126
NCE42,OUT045,3650.6434289885033
FDY24,OUT017,1037.2764144150879
FDH19,OUT049,2876.1198577478895
FDJ46,OUT013,2789.0404479171398
FDN45,OUT010,1635.1313760371595
FDY08,OUT035,2390.297332667974
FDZ37,OUT035,1584.0322966174351
NCT30,OUT045,729.0817848298274
DRY23,OUT018,471.53125705487537
NCZ30,OUT018,1678.4135421681483
FDC44,OUT018,1548.2154371064307
FDB45,OUT035,1827.9349806570956
FDY04,OUT013,2666.402921054017
FDM27,OUT046,2567.1644062719097
FDZ43,OUT017,3931.855867363074
FDT39,OUT019,555.7627818180727
NCC06,OUT019,127.00116030149275
FDL15,OUT027,3888.399921789389
FDL57,OUT017,4182.553997497313
FDU08,OUT046,1617.2942927654997
FDK40,OUT017,4255.374202346924
FDQ12,OUT010,1722.859769977786
FDS48,OUT017,2506.449275963644
FDP09,OUT045,3303.7379922205087
FDW21,OUT049,1731.0573291600215
FDY25,OUT035,3010.0758771242913
DRE13,OUT017,1476.307241917781
FDV43,OUT019,-1166.7714395798712
FDD22,OUT045,1741.7614789626723
FDM46,OUT019,-411.7759221233389
NCO30,OUT010,1025.337622578485
FDM25,OUT046,2809.762187995993
NCN41,OUT049,2040.772595569497
FDU24,OUT045,1485.6387483757617
FDZ50,OUT046,2961.9945851944854
FDP45,OUT013,4034.1972151233904
NCM54,OUT045,1952.8035240669192
FDW10,OUT019,887.898237258346
FDP20,OUT017,2143.8564559109755
FDK32,OUT046,2459.8280555558936
FDN52,OUT049,1539.3446618288583
FDM58,OUT045,1770.9904635183366
FDZ46,OUT027,3223.709147198415
NCA18,OUT018,1603.866760706364
FDD35,OUT046,1975.7170516176027
NCK31,OUT035,954.6711388241057
FDI40,OUT027,3091.7910775076184
FDT50,OUT019,-286.77140900541076
NCT06,OUT046,2620.2849048438816
FDT31,OUT035,3118.0145948462114
FDT45,OUT049,978.3695526518532
FDT13,OUT045,2919.207251355393
FDO50,OUT045,1422.9826017824093
NCU18,OUT010,333.62162500562863
NCR54,OUT049,3154.0578529471754
NCO18,OUT018,2554.21459109524
FDU09,OUT045,922.2644374835318
FDT13,OUT018,2716.7683510192446
FDE09,OUT046,1827.3290207744772
NCK53,OUT019,-272.21005772393687
FDG45,OUT049,3453.4406955118698
DRH15,OUT035,880.0135431447223
FDO21,OUT019,1690.6185282875913
FDD14,OUT027,4346.925375971816
FDC09,OUT046,1714.5224709623799
FDH45,OUT027,2208.0021917119843
FDV32,OUT046,1088.2364240179818
FDG12,OUT035,2088.7825279242425
FDS32,OUT013,2311.4423316829993
NCL55,OUT018,3678.0652389804213
DRE01,OUT035,3945.644972004157
DRE15,OUT049,1339.8634851941629
NCL42,OUT045,3825.0464024839857
FDP31,OUT013,1114.9772505601568
FDN33,OUT018,1282.808863123406
FDZ59,OUT046,2665.9552848316953
FDE45,OUT010,935.3141163657347
FDJ07,OUT013,1941.7129429975503
FDQ45,OUT018,2705.1175215425756
FDM33,OUT027,4898.775526986456
FDO15,OUT010,-611.2905100633554
FDM46,OUT013,1521.5979955717405
FDR03,OUT045,3242.811558075314
FDY49,OUT018,2425.654869155053
FDQ60,OUT045,1884.4286665988725
FDW10,OUT049,2881.9798549789293
FDO51,OUT049,883.7592556563563
FDJ40,OUT018,1528.559154151796
FDS20,OUT018,2630.1828411068973
FDU45,OUT013,1881.3491763412376
FDV02,OUT035,2825.656801514241
FDN09,OUT046,3839.071833073618
NCM55,OUT027,4380.068681395227
FDN23,OUT018,2080.1911782703305
FDY31,OUT010,421.2770323486307
FDW03,OUT010,-137.56709463990498
FDD14,OUT046,2910.1794939822753
FDV23,OUT017,2101.8887565308723
DRI03,OUT045,2728.0947116042485
FDN13,OUT035,1728.7937140642769
FDF45,OUT027,2475.8286027116483
FDU46,OUT035,1598.081887059589
FDB57,OUT049,3638.8419546390205
FDV12,OUT049,1732.8292204770619
FDQ58,OUT013,2448.127402414467
NCA18,OUT017,1938.9302556213595
FDH52,OUT049,1141.930343286041
FDM24,OUT018,2164.7132377497037
NCP43,OUT027,4299.248594001632
NCO18,OUT019,897.4963305664883
FDM32,OUT017,1578.7133198646945
NCL07,OUT017,734.6456939045352
FDK03,OUT013,4055.810414828098
FDP59,OUT017,1780.2563626064511
FDQ24,OUT049,4035.2225852482584
FDQ16,OUT018,1507.258500408469
FDU44,OUT013,2624.587618774372
FDH28,OUT010,-1207.2306200756216
FDV28,OUT019,-1260.29869307013
FDM22,OUT045,887.8639131497405
FDR56,OUT046,3149.8117012785324
FDV39,OUT049,3210.3306683097694
FDU37,OUT019,-553.4161920041265
FDQ11,OUT010,2180.8395199060933
FDX02,OUT045,3477.9507703335175
NCS42,OUT018,1222.2818833558424
FDY57,OUT027,3001.6304410519774
FDB21,OUT049,3889.063272796306
FDE28,OUT017,3745.6380921013615
FDQ55,OUT017,1956.5752625507178
FDA48,OUT049,3595.105629408274
FDZ19,OUT045,2711.9608903993703
NCC43,OUT045,3901.6246362181582
NCV18,OUT046,1328.7865184939012
NCA42,OUT018,2256.33428822613
FDY45,OUT046,4057.773451008313
NCC30,OUT045,2771.221439302544
FDM57,OUT013,1457.116418826523
FDL09,OUT010,772.4332130857297
FDB09,OUT027,3441.697616343185
FDT44,OUT035,2037.2901656128463
NCT06,OUT027,4036.821825615199
FDX26,OUT049,2990.530882906896
FDK32,OUT013,2508.3721592677953
DRA12,OUT046,2286.1516771412907
FDO46,OUT010,1124.20288592947
FDE52,OUT013,1482.6653647079513
NCH42,OUT045,3565.259358967728
FDV08,OUT035,858.0859892811267
FDB47,OUT018,3068.0279530968096
FDC28,OUT010,-117.13888526946309
FDD22,OUT046,1840.786625591571
FDS07,OUT027,3288.2703316905195
DRI13,OUT045,3366.9765950267974
FDG32,OUT018,3244.9011017987236
FDU14,OUT017,4039.7810198350353
FDD28,OUT019,-912.3866489288832
NCP41,OUT017,1845.2786863250217
FDS08,OUT049,2866.216480423195
FDX47,OUT045,2493.688611516525
FDC53,OUT019,-257.3980868733454
FDQ19,OUT035,3977.0752957773775
FDL14,OUT045,2453.270184480431
FDM33,OUT019,1593.679942571312
FDA51,OUT045,1791.1035843020713
FDZ27,OUT018,566.8253474061994
FDT04,OUT046,717.8580446942248
DRC13,OUT049,2112.221591259752
FDR16,OUT027,4862.219947413467
FDQ03,OUT027,5198.642901244113
FDE38,OUT035,2802.57169677845
DRH23,OUT027,2364.3925649785197
FDT11,OUT019,1124.375279739927
FDD09,OUT035,2990.0411862956075
FDR40,OUT045,1327.3483743798583
FDX07,OUT017,3042.230444257213
FDR07,OUT035,1702.5395087420684
FDA51,OUT017,1951.5325113420436
FDT59,OUT019,1750.8752295438462
FDF20,OUT017,3185.448490924765
FDR13,OUT045,1833.7312249969068
FDY26,OUT049,3449.16168657749
FDW04,OUT017,2206.834664719932
FDK52,OUT017,3672.1288508403436
FDN60,OUT049,2584.4391023259514
FDM09,OUT019,850.0951821555213
FDP46,OUT049,1514.6440178156458
FDB50,OUT019,-619.5192457858486
NCQ29,OUT049,4138.672665950035
FDP16,OUT027,5310.720513952114
FDX33,OUT018,2330.3013646709946
FDP07,OUT010,1198.5760732583185
FDN22,OUT046,3997.8265310473816
FDF39,OUT049,4247.469494420486
FDS21,OUT017,1141.7853102568436
NCM42,OUT013,1747.6233455861761
FDK50,OUT019,714.2160006470572
DRF13,OUT027,3774.2640589251723
FDH35,OUT018,2346.3971135246757
FDP60,OUT018,1349.1887106982326
DRJ49,OUT027,3516.5658543621453
NCT42,OUT019,461.96484774414694
FDE38,OUT049,2754.0117811413775
FDI04,OUT049,3264.2821361074543
NCH54,OUT045,2441.0719685442887
FDT56,OUT049,1095.662407010816
DRD15,OUT018,3392.152174845607
FDV58,OUT013,3095.9904433814822
FDP21,OUT049,3091.597400534386
FDH05,OUT013,3737.187160060866
FDR10,OUT027,4016.832765128693
NCP06,OUT045,2314.5720635265634
FDF33,OUT049,1809.216588902313
DRK37,OUT013,3008.0518841748
DRH49,OUT045,1312.3696671018156
FDT58,OUT013,2691.9336789388844
FDD41,OUT018,1454.5344547781515
FDP40,OUT018,1554.7686677271072
FDM51,OUT027,3122.3413404309276
FDO45,OUT010,-452.3852402359905
FDW33,OUT010,-188.72832414926
FDY24,OUT045,880.9636023499997
FDB10,OUT010,1846.807719868968
FDM40,OUT035,2383.846384610419
NCI06,OUT017,2945.0254559073005
FDW12,OUT019,438.50625216376875
FDX48,OUT027,3944.350049057102
NCW05,OUT027,3137.150705830028
FDX27,OUT017,1662.394706985532
DRM37,OUT045,3067.866296777605
FDA38,OUT045,3760.977315422088
FDR36,OUT046,731.5213045528781
FDZ45,OUT046,3161.83125502194
FDG05,OUT017,2646.1264836344453
FDK28,OUT013,4104.6820722180655
FDV47,OUT045,1345.2661615303468
FDN21,OUT045,2499.7684383135156
FDP20,OUT027,3480.3454401591166
FDI35,OUT045,2833.2680652696263
DRY23,OUT013,787.5141599072801
FDA56,OUT017,2068.8399031251965
FDB09,OUT013,2010.220883195082
NCO26,OUT027,3305.227619530369
FDQ49,OUT018,2269.488648396133
FDI52,OUT027,3398.4013110916217
FDZ44,OUT027,3330.756846889421
FDZ09,OUT018,2347.23181229627
FDY03,OUT049,1939.8694952944293
NCG42,OUT017,2157.347392173579
DRI13,OUT027,4876.313330856647
FDQ32,OUT013,2084.0425398041134
FDW16,OUT035,1648.6885922709855
FDU27,OUT046,833.2146116123581
FDR28,OUT010,733.5784775094698
FDQ49,OUT010,658.5311000065108
FDS37,OUT046,1886.7558251402875
FDW26,OUT018,3250.0130556486565
FDX12,OUT018,3580.2662607533402
NCP06,OUT013,2420.3248859775
FDW45,OUT010,423.82609246770295
NCN30,OUT049,1606.792662442338
FDN24,OUT049,971.0071082162831
NCL41,OUT027,2001.229304949683
FDR02,OUT019,-120.33322252025391
FDD09,OUT010,979.6724655526409
FDS33,OUT010,-455.668272782701
FDU22,OUT045,1864.2491809398593
FDI53,OUT013,2643.113863162956
DRH01,OUT049,2858.440942109322
FDX32,OUT013,2345.4937260969564
NCP30,OUT018,409.20658825111354
FDB60,OUT045,3054.0112555081478
FDB14,OUT049,1631.2623745580179
NCP02,OUT035,1085.3156238922948
FDJ10,OUT017,2360.7349415693507
FDG34,OUT046,1833.849579133015
NCB18,OUT017,1505.89584399
FDM16,OUT049,1343.4865946407895
FDW25,OUT018,1113.5430473788706
FDB35,OUT010,-382.47161432774936
DRN11,OUT013,2292.806742369084
FDF41,OUT019,2002.700696457437
FDH16,OUT045,1383.0472727450024
NCQ50,OUT018,3083.221873239642
DRH23,OUT018,664.8257314791861
DRJ37,OUT013,2440.2163814506093
DRJ24,OUT027,4349.273907160034
FDY16,OUT035,3073.2013437308465
FDQ27,OUT045,1682.2897958558306
FDZ33,OUT045,2311.273774455226
FDF29,OUT045,2090.046149857795
FDA08,OUT049,2717.8575675549464
FDG31,OUT046,1096.7340964358125
FDE34,OUT019,1014.6912377661074
NCR30,OUT027,2631.329105495603
FDV33,OUT035,4238.229139346133
DRZ24,OUT018,1654.828796201271
NCL54,OUT035,2867.624956265568
FDR12,OUT049,2870.8346379336294
NCC54,OUT046,3806.6866423980264
DRN59,OUT013,799.9022305908782
FDX50,OUT019,-119.50913257315096
FDV31,OUT027,4265.543882395172
NCA29,OUT027,4170.319254368711
FDW60,OUT049,2934.053859850992
FDX08,OUT017,2991.091166741309
DRD49,OUT013,3735.2046649125805
FDD33,OUT046,3658.858332837452
FDW35,OUT013,762.9529516939972
FDJ36,OUT017,1781.1185914597922
FDV51,OUT035,2782.483182351938
FDW36,OUT046,1733.506535390433
FDH35,OUT046,2643.2174994298202
NCS30,OUT027,3513.905653260034
FDN49,OUT017,780.1144025050199
FDL08,OUT018,3618.2021543537694
FDI09,OUT013,3844.9952106456535
FDP19,OUT018,1797.5491377381704
FDU21,OUT010,-1286.5200254393358
NCP41,OUT045,1670.8458965383998
FDY10,OUT013,1847.414516612373
FDP12,OUT018,406.682684948531
NCN26,OUT049,1938.7171194332184
FDK44,OUT013,2795.419996367394
FDC28,OUT049,1846.0848515412588
FDJ41,OUT027,5589.6578346958995
NCT29,OUT035,2096.57050679488
NCH42,OUT019,1698.7387295339422
FDU60,OUT018,2430.094120359702
FDS02,OUT045,3030.956142249138
FDC51,OUT046,2031.5985848088976
FDU03,OUT013,2960.419975181793
FDX39,OUT045,3331.2475138751397
NCY05,OUT010,-1278.7484826181694
NCL06,OUT027,5513.6323748411505
FDD32,OUT035,1478.938815801229
NCN41,OUT045,1900.080690032788
NCX53,OUT049,2334.283721347051
FDU57,OUT019,524.0295090275931
FDQ23,OUT046,1700.160153166662
FDQ52,OUT045,3864.5634968253594
FDC14,OUT045,675.5766617430066
FDY09,OUT035,2944.7799353734517
FDQ28,OUT045,2473.8296201248822
FDV25,OUT046,3508.878339195334
FDJ07,OUT035,2008.1826721959624
DRB25,OUT049,1783.452848513342
FDK52,OUT019,1661.0651214949348
FDY52,OUT027,2493.8087015838505
FDB28,OUT046,3143.3968003199566
FDT36,OUT035,754.9888560931574
FDV25,OUT017,3602.8637882894245
NCN07,OUT027,3513.3196487562545
FDC57,OUT017,3189.560088995986
FDQ03,OUT018,3505.376673999413
FDU23,OUT017,2754.1375238033197
NCX41,OUT035,3481.77682899036
NCD06,OUT035,902.4399671775134
FDW08,OUT045,1657.5315317418222
NCU29,OUT017,2393.891265649232
NCE06,OUT013,2572.1933495552976
FDV52,OUT010,17.84096139489546
FDB02,OUT017,2935.2351510475587
NCR18,OUT045,667.8992091338039
FDK16,OUT049,1610.7564555322772
NCQ29,OUT010,2147.878134027469
FDZ01,OUT019,-175.34638189653106
FDW27,OUT035,2656.8710042122248
FDD17,OUT018,3494.690526702781
FDW39,OUT013,2874.829489047535
DRH59,OUT045,1127.8232080575244
FDS52,OUT013,1684.143972936347
FDU40,OUT027,4534.857449025354
NCF54,OUT013,2773.8639575511997
FDH46,OUT045,1646.0553683600237
NCP14,OUT049,1735.2346891731208
FDH50,OUT049,3047.6067603495662
DRF15,OUT010,539.6793072238424
FDV27,OUT027,2900.4217396803506
NCJ06,OUT049,2001.3639415424989
FDN02,OUT018,2987.249534825245
FDQ51,OUT049,908.037658188812
FDQ07,OUT017,3641.3571677814193
FDS45,OUT049,1822.805064024355
NCJ06,OUT045,1877.7024600632199
FDD36,OUT035,2022.723871355728
FDY25,OUT045,2847.145684947807
FDU52,OUT046,2483.459290907258
DRK47,OUT017,3662.8627534783027
NCL30,OUT017,2133.14684416303
FDN22,OUT035,4126.772754043852
NCF30,OUT027,3436.352106744916
